l_fighter_id,r_fighter_id,w_fighter_id,l_FullName,r_FullName,w_FullName,l_fighter_height_cm,r_fighter_height_cm,weight_class,l_fighter_weight_lbs,r_fighter_weight_lbs,l_fighter_reach_cm,r_fighter_reach_cm,l_fighter_stance,r_fighter_stance,l_fighter_dob,r_fighter_dob,event_date,l_fighter_age,r_fighter_age,l_seniority,r_seniority,l_fighter_w,l_fighter_l,r_fighter_w,r_fighter_l,l_knockdowns,l_total_strikes_att,l_total_strikes_succ,l_sig_strikes_att,l_sig_strikes_succ,l_takedown_att,l_takedown_succ,l_submission_att,l_reversals,l_ctrl_time,r_knockdowns,r_total_strikes_att,r_total_strikes_succ,r_sig_strikes_att,r_sig_strikes_succ,r_takedown_att,r_takedown_succ,r_submission_att,r_reversals,r_ctrl_time,result,num_rounds,finish_round,finish_time,l_w/l_ratio,r_w/l_ratio,l_win,r_win,l_height_dif_cm,r_height_dif_cm,l_weight_dif_lb,r_weight_dif_lb,l_reach_dif_cm,r_reach_dif_cm,l_ctrl_time_sec,r_ctrl_time_sec,l_total_fights,r_total_fights,l_total_fights_dif,r_total_fights_dif,l_win_difference,r_win_difference,l_stance_pair,r_stance_pair
1827,152,1827,Lucas Martins,Alex White,Lucas Martins,182.88,182.88,Featherweight,145,155,182.88,180.34,Southpaw,Southpaw,1988-11-11 00:00:00,1988-10-22 00:00:00,2014-07-16,25,25,0,0,19,3,13,6,1,140,53,140,53,1,0,0,0,0:16,0,159,42,159,42,0,0,0,0,0:00,KO/TKO,3,3,2:08,6.333333,2.166667,1,0,0,0,-10,10,2.540009,-2.540009,16,0,22,19,3,-3,4.16666674613953,-4.16666674613953,Southpaw vs Southpaw,Southpaw vs Southpaw
1153,729,729,Lucie Pudilova,Antonina Shevchenko,Antonina Shevchenko,172.72,172.72,"Women's Flyweight",135,125,170.18,170.18,Orthodox,Southpaw,1994-06-13 00:00:00,1984-11-20 00:00:00,2019-08-03,25,34,-9,9,14,8,10,4,0,24,12,16,6,5,1,0,0,2:17,0,44,36,23,16,0,0,3,0,1:54,Submission,3,2,1:20,1.75,2.5,0,1,0,0,10,-10,0,0,137,114,22,14,8,-8,-0.75,0.75,Orthodox vs Southpaw,Southpaw vs Orthodox
1153,88,1153,Lucie Pudilova,Wu Yanan,Lucie Pudilova,172.72,172.72,"Women's Bantamweight",135,135,170.18,167.64,Orthodox,Orthodox,1994-06-13 00:00:00,1996-04-18 00:00:00,2022-08-20,28,26,2,-2,14,8,13,6,0,96,51,81,39,3,2,1,0,4:53,0,48,32,42,26,0,0,0,0,0:04,KO/TKO,3,2,4:04,1.75,2.166667,1,0,0,0,0,0,2.539993,-2.539993,293,4,22,19,3,-3,-0.416666746139526,0.416666746139526,Orthodox vs Orthodox,Orthodox vs Orthodox
1153,2225,1153,Lucie Pudilova,Ji Yeon Kim,Lucie Pudilova,172.72,170.18,"Women's Bantamweight",135,125,170.18,182.88,Orthodox,Orthodox,1994-06-13 00:00:00,1989-10-18 00:00:00,2017-06-17,23,27,-4,4,14,8,9,7,0,193,69,169,53,0,0,2,0,5:07,0,168,65,162,60,1,0,0,0,1:15,Decision,3,3,5:00,1.75,1.285714,1,0,2.540009,-2.540009,10,-10,-12.70001,12.70001,307,75,22,16,6,-6,0.464285731315613,-0.464285731315613,Orthodox vs Orthodox,Orthodox vs Orthodox
2006,1334,1334,Lucio Linhares,Rousimar Palhares,Rousimar Palhares,187.96,172.72,Middleweight,185,170,188,180.34,Orthodox,Orthodox,1973-12-08 00:00:00,1980-02-26 00:00:00,2009-12-12,36,29,7,-7,19,8,19,8,0,51,31,27,8,2,2,2,0,1:51,0,32,21,14,6,2,1,3,3,4:05,Submission,3,2,3:21,2.375,2.375,0,1,15.24001,-15.24001,15,-15,7.660004,-7.660004,111,245,27,27,0,0,0,0,Orthodox vs Orthodox,Orthodox vs Orthodox
2006,1409,1409,Lucio Linhares,Yushin Okami,Yushin Okami,187.96,187.96,Middleweight,185,170,188,190.5,Orthodox,Southpaw,1973-12-08 00:00:00,1981-07-21 00:00:00,2010-03-31,36,28,8,-8,19,8,34,12,0,45,9,44,8,2,0,0,0,0:00,1,80,57,72,50,0,0,0,0,2:31,"TKO - Doctor's Stoppage",3,2,2:47,2.375,2.833333,0,1,0,0,15,-15,-2.5,2.5,0,151,27,46,-19,19,-0.458333253860474,0.458333253860474,Orthodox vs Southpaw,Southpaw vs Orthodox
2205,2121,2121,Ludovit Klein,Nate Landwehr,Nate Landwehr,170.18,175.26,Featherweight,155,145,182.88,182.88,Southpaw,Orthodox,1995-02-22 00:00:00,1988-06-06 00:00:00,2021-10-16,26,33,-7,7,20,4,17,5,0,87,44,85,42,2,0,0,0,0:32,0,163,103,130,71,2,1,2,0,3:46,Submission,3,3,2:22,5,3.4,0,1,-5.080002,5.080002,10,-10,0,0,32,226,24,22,2,-2,1.59999990463257,-1.59999990463257,Southpaw vs Orthodox,Orthodox vs Southpaw
2205,628,2205,Ludovit Klein,Devonte Smith,Ludovit Klein,170.18,175.26,Lightweight,155,155,182.88,193.04,Southpaw,Orthodox,1995-02-22 00:00:00,1993-07-30 00:00:00,2022-03-05,27,28,-1,1,20,4,11,4,0,117,80,95,60,2,0,0,0,6:39,0,125,80,98,53,3,0,0,0,0:14,Decision,3,3,5:00,5,2.75,1,0,-5.080002,5.080002,0,0,-10.15999,10.15999,399,14,24,15,9,-9,2.25,-2.25,Southpaw vs Orthodox,Orthodox vs Southpaw
2205,42,2205,Ludovit Klein,Shane Young,Ludovit Klein,170.18,172.72,Featherweight,155,145,182.88,182.88,Southpaw,Orthodox,1995-02-22 00:00:00,1993-07-31 00:00:00,2020-09-26,25,27,-2,2,20,4,13,8,1,13,9,13,9,0,0,0,0,0:03,0,7,4,7,4,0,0,0,0,0:00,KO/TKO,3,1,1:16,5,1.625,1,0,-2.540009,2.540009,10,-10,0,0,3,0,24,21,3,-3,3.375,-3.375,Southpaw vs Orthodox,Orthodox vs Southpaw
2205,356,356,Ludovit Klein,Michael Trizano,Michael Trizano,170.18,180.34,Featherweight,155,145,182.88,180.34,Southpaw,Orthodox,1995-02-22 00:00:00,1991-12-31 00:00:00,2021-05-08,26,29,-3,3,20,4,11,3,0,91,50,86,45,7,4,0,0,3:28,0,143,91,104,56,0,0,1,0,0:00,Decision,3,3,5:00,5,3.666667,0,1,-10.16,10.16,10,-10,2.540009,-2.540009,208,0,24,14,10,-10,1.33333325386047,-1.33333325386047,Southpaw vs Orthodox,Orthodox vs Southpaw
2985,2372,2372,Luigi Fioravanti,Anthony Johnson,Anthony Johnson,172.72,187.96,Welterweight,170,205,177.8,198.12,Orthodox,Orthodox,1981-01-22 00:00:00,1984-03-06 00:00:00,2009-02-07,28,24,4,-4,26,15,22,6,0,24,13,23,12,1,0,0,0,0:18,1,62,32,47,21,0,0,0,0,0:09,KO/TKO,3,1,4:39,1.733333,3.666667,0,1,-15.24001,15.24001,-35,35,-20.31999,20.31999,18,9,41,28,13,-13,-1.93333339691162,1.93333339691162,Orthodox vs Orthodox,Orthodox vs Orthodox
2985,2083,2083,Luigi Fioravanti,Chris Leben,Chris Leben,172.72,180.34,Middleweight,170,185,177.8,185.42,Orthodox,Southpaw,1981-01-22 00:00:00,1980-07-21 00:00:00,2006-04-06,25,25,0,0,26,15,22,11,0,60,41,39,20,5,0,0,0,2:01,0,259,200,90,36,7,5,0,0,9:33,Decision,3,3,5:00,1.733333,2,0,1,-7.619995,7.619995,-15,15,-7.619995,7.619995,121,573,41,33,8,-8,-0.266666650772095,0.266666650772095,Orthodox vs Southpaw,Southpaw vs Orthodox
2985,1223,1223,Luigi Fioravanti,Forrest Petz,Forrest Petz,172.72,175.26,Welterweight,170,170,177.8,180.34,Orthodox,Orthodox,1981-01-22 00:00:00,1975-09-22 00:00:00,2007-06-12,26,31,-5,5,26,15,26,10,0,121,45,121,45,1,0,0,0,0:01,0,272,40,272,40,0,0,0,0,0:00,Decision,3,3,5:00,1.733333,2.6,0,1,-2.539993,2.539993,0,0,-2.539993,2.539993,1,0,41,36,5,-5,-0.866666555404663,0.866666555404663,Orthodox vs Orthodox,Orthodox vs Orthodox
2985,2978,2978,Luigi Fioravanti,Jon Fitch,Jon Fitch,172.72,182.88,Welterweight,170,170,177.8,187.96,Orthodox,Orthodox,1981-01-22 00:00:00,1978-02-24 00:00:00,2007-03-03,26,29,-3,3,26,15,30,7,0,32,21,25,14,0,0,0,0,0:37,0,93,69,42,19,7,2,2,0,4:21,Submission,3,2,3:05,1.733333,4.285714,0,1,-10.16,10.16,0,0,-10.16,10.16,37,261,41,37,4,-4,-2.55238080024719,2.55238080024719,Orthodox vs Orthodox,Orthodox vs Orthodox
2985,870,870,Luigi Fioravanti,Diego Sanchez,Diego Sanchez,172.72,177.8,Welterweight,170,170,177.8,182.88,Orthodox,Southpaw,1981-01-22 00:00:00,1981-12-31 00:00:00,2008-06-21,27,26,1,-1,26,15,31,13,0,83,30,80,27,3,1,1,0,0:45,2,121,56,116,51,8,0,1,0,1:51,KO/TKO,3,3,4:07,1.733333,2.384615,0,1,-5.080002,5.080002,0,0,-5.080002,5.080002,45,111,41,44,-3,3,-0.651282072067261,0.651282072067261,Orthodox vs Southpaw,Southpaw vs Orthodox
2985,1719,2985,Luigi Fioravanti,Dave Menne,Luigi Fioravanti,172.72,177.8,Welterweight,170,170,177.8,180,Orthodox,Orthodox,1981-01-22 00:00:00,1974-07-29 00:00:00,2006-12-13,25,32,-7,7,26,15,45,17,1,59,31,50,23,1,1,0,0,0:33,0,42,8,42,8,2,0,2,0,0:00,KO/TKO,3,1,4:44,1.733333,2.647059,1,0,-5.080002,5.080002,0,0,-2.199997,2.199997,33,0,41,62,-21,21,-0.91372537612915,0.91372537612915,Orthodox vs Orthodox,Orthodox vs Orthodox
2985,2469,2985,Luigi Fioravanti,Solomon Hutcherson,Luigi Fioravanti,172.72,180.34,Middleweight,170,185,177.8,183,Orthodox,Southpaw,1981-01-22 00:00:00,1972-08-31 00:00:00,2006-06-24,25,33,-8,8,26,15,11,7,1,41,19,31,11,1,1,0,1,0:47,0,44,25,28,11,1,1,0,1,1:39,KO/TKO,3,1,4:15,1.733333,1.571429,1,0,-7.619995,7.619995,-15,15,-5.199997,5.199997,47,99,41,18,23,-23,0.161904811859131,-0.161904811859131,Orthodox vs Southpaw,Southpaw vs Orthodox
268,30,30,Luigi Vendramini,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos,172.72,180.34,Welterweight,155,170,185.42,185.42,Orthodox,Orthodox,1996-01-16 00:00:00,1986-12-11 00:00:00,2018-09-22,22,31,-9,9,9,3,24,7,0,21,7,17,4,5,0,1,0,2:41,1,32,15,32,15,0,0,0,0,0:08,KO/TKO,3,2,1:20,3,3.428571,0,1,-7.619995,7.619995,-15,15,0,0,161,8,12,31,-19,19,-0.428571462631226,0.428571462631226,Orthodox vs Orthodox,Orthodox vs Orthodox
268,11,11,Luigi Vendramini,Fares Ziam,Fares Ziam,172.72,185.42,Lightweight,155,155,185.42,190.5,Orthodox,Orthodox,1996-01-16 00:00:00,1997-03-21 00:00:00,2021-06-12,25,24,1,-1,9,3,14,4,0,116,50,95,34,6,1,0,0,3:09,0,125,43,121,39,0,0,0,0,0:00,Decision,3,3,5:00,3,3.5,0,1,-12.7,12.7,0,0,-5.080002,5.080002,189,0,12,18,-6,6,-0.5,0.5,Orthodox vs Orthodox,Orthodox vs Orthodox
2589,330,330,Luis Henrique,Marcin Tybura,Marcin Tybura,187.96,190.5,Heavyweight,243,249,187.96,198.12,Orthodox,Orthodox,1993-08-21 00:00:00,1985-11-09 00:00:00,2017-03-04,23,31,-8,8,10,5,24,8,0,78,59,25,14,11,3,1,0,8:23,0,174,144,66,50,2,1,0,0,2:53,KO/TKO,3,3,3:46,2,3,0,1,-2.539993,2.539993,-6,6,-10.15999,10.15999,503,173,15,32,-17,17,-1,1,Orthodox vs Orthodox,Orthodox vs Orthodox
2589,1484,1484,Luis Henrique,Francis Ngannou,Francis Ngannou,187.96,193.04,Heavyweight,243,250,187.96,210.82,Orthodox,Orthodox,1993-08-21 00:00:00,1986-09-05 00:00:00,2015-12-19,22,29,-7,7,10,5,17,3,0,40,33,10,5,6,1,0,0,4:49,1,62,40,45,25,0,0,0,0,0:01,KO/TKO,3,2,2:53,2,5.666667,0,1,-5.079987,5.079987,-7,7,-22.86,22.86,289,1,15,20,-5,5,-3.66666650772095,3.66666650772095,Orthodox vs Orthodox,Orthodox vs Orthodox
2589,579,579,Luis Henrique,Ryan Spann,Ryan Spann,187.96,195.58,Light Heavyweight,243,205,187.96,200.66,Orthodox,Orthodox,1993-08-21 00:00:00,1991-08-24 00:00:00,2018-09-22,25,27,-2,2,10,5,21,9,0,78,48,59,30,11,4,1,0,5:03,0,101,50,97,46,0,0,1,1,5:08,Decision,3,3,5:00,2,2.333333,0,1,-7.619995,7.619995,38,-38,-12.7,12.7,303,308,15,30,-15,15,-0.333333253860474,0.333333253860474,Orthodox vs Orthodox,Orthodox vs Orthodox
2589,622,2589,Luis Henrique,Dmitrii Smoliakov,Luis Henrique,187.96,187.96,Heavyweight,243,253,187.96,187.96,Orthodox,Switch,1993-08-21 00:00:00,1982-08-05 00:00:00,2016-07-23,22,33,-11,11,10,5,9,3,0,141,77,43,20,7,1,1,0,6:01,0,95,66,34,14,1,0,0,0,0:00,Submission,3,2,3:58,2,3,1,0,0,0,-10,10,0,0,361,0,15,12,3,-3,-1,1,Orthodox vs Switch,Switch vs Orthodox
1273,356,356,Luis Pena,Michael Trizano,Michael Trizano,190.5,180.34,Lightweight,155,145,190.5,180.34,Southpaw,Orthodox,1993-07-05 00:00:00,1991-12-31 00:00:00,2018-11-10,25,26,-1,1,9,3,11,3,0,97,34,85,23,9,1,0,1,5:26,0,104,55,100,51,2,1,1,1,2:14,Decision,3,3,5:00,3,3.666667,0,1,10.16,-10.16,10,-10,10.16,-10.16,326,134,12,14,-2,2,-0.666666746139526,0.666666746139526,Southpaw vs Orthodox,Orthodox vs Southpaw
1273,618,1273,Luis Pena,Richie Smullen,Luis Pena,190.5,175.26,Lightweight,155,155,190.5,172.72,Southpaw,Orthodox,1993-07-05 00:00:00,1991-08-17 00:00:00,2018-07-06,25,26,-1,1,9,3,3,1,1,23,8,23,8,1,1,1,1,1:01,0,17,15,9,7,3,2,0,0,1:40,Submission,3,1,3:32,3,3,1,0,15.24001,-15.24001,0,0,17.78,-17.78,61,100,12,4,8,-8,0,0,Southpaw vs Orthodox,Orthodox vs Southpaw
1273,95,95,Luis Pena,Khama Worthy,Khama Worthy,190.5,180.34,Lightweight,155,155,190.5,187.96,Southpaw,Orthodox,1993-07-05 00:00:00,1986-10-15 00:00:00,2020-06-27,26,33,-7,7,9,3,16,9,0,79,40,77,38,7,3,3,0,4:13,0,114,66,101,55,0,0,1,2,0:46,Submission,3,3,2:53,3,1.777778,0,1,10.16,-10.16,0,0,2.539993,-2.539993,253,46,12,25,-13,13,1.22222220897675,-1.22222220897675,Southpaw vs Orthodox,Orthodox vs Southpaw
1273,116,1273,Luis Pena,Matt Wiman,Luis Pena,190.5,177.8,Lightweight,155,155,190.5,172.72,Southpaw,Orthodox,1993-07-05 00:00:00,1983-09-19 00:00:00,2019-06-22,25,35,-10,10,9,3,16,10,0,160,98,148,87,1,1,1,1,7:33,0,46,28,42,24,3,1,0,0,0:14,KO/TKO,3,3,1:14,3,1.6,1,0,12.7,-12.7,0,0,17.78,-17.78,453,14,12,26,-14,14,1.39999997615814,-1.39999997615814,Southpaw vs Orthodox,Orthodox vs Southpaw
1273,1232,1273,Luis Pena,Steven Peterson,Luis Pena,190.5,177.8,Featherweight,155,145,190.5,177.8,Southpaw,Orthodox,1993-07-05 00:00:00,1990-05-29 00:00:00,2019-03-23,25,28,-3,3,9,3,19,11,0,127,66,112,52,3,1,0,2,4:48,0,109,57,85,34,8,4,1,0,5:09,Decision,3,3,5:00,3,1.727273,1,0,12.7,-12.7,10,-10,12.7,-12.7,288,309,12,30,-18,18,1.27272725105286,-1.27272725105286,Southpaw vs Orthodox,Orthodox vs Southpaw
1109,693,693,Luis Ramos,Erick Silva,Erick Silva,172.72,182.88,Welterweight,170,170,175,187.96,Orthodox,Orthodox,1981-01-18 00:00:00,1984-06-21 00:00:00,2011-08-27,30,27,3,-3,20,10,19,9,0,7,4,7,4,0,0,0,0,0:00,1,11,6,9,4,0,0,0,0,0:05,KO/TKO,3,1,0:40,2,2.111111,0,1,-10.16,10.16,0,0,-12.96001,12.96001,0,5,30,28,2,-2,-0.111111164093018,0.111111164093018,Orthodox vs Orthodox,Orthodox vs Orthodox
885,584,885,Luis Saldana,Bruno Souza,Luis Saldana,180.34,177.8,Featherweight,145,145,185.42,177.8,Orthodox,Orthodox,1991-01-27 00:00:00,1996-03-07 00:00:00,2022-03-26,31,26,5,-5,16,7,10,3,0,173,88,168,84,5,2,0,0,1:36,0,180,68,178,66,2,1,0,0,0:12,Decision,3,3,5:00,2.285714,3.333333,1,0,2.539993,-2.539993,0,0,7.619995,-7.619995,96,12,23,13,10,-10,-1.0476188659668,1.0476188659668,Orthodox vs Orthodox,Orthodox vs Orthodox
3564,3558,3564,Luiz Cane,Steve Cantwell,Luiz Cane,187.96,187.96,Light Heavyweight,185,185,195.58,190.5,Southpaw,Orthodox,1981-04-24 00:00:00,1986-12-08 00:00:00,2009-04-18,27,22,5,-5,17,7,7,6,0,223,87,223,87,1,0,0,0,0:13,0,189,69,189,69,0,0,0,0,0:02,Decision,3,3,5:00,2.428571,1.166667,1,0,0,0,0,0,5.080002,-5.080002,13,2,24,13,11,-11,1.26190483570099,-1.26190483570099,Southpaw vs Orthodox,Orthodox vs Southpaw
3564,3231,3231,Luiz Cane,Cyrille Diabate,Cyrille Diabate,187.96,198.12,Light Heavyweight,185,205,195.58,205.74,Southpaw,Southpaw,1981-04-24 00:00:00,1973-10-06 00:00:00,2010-05-29,29,36,-7,7,17,7,19,10,1,18,6,16,4,2,0,0,0,1:05,1,23,19,21,17,0,0,0,1,0:10,KO/TKO,3,1,2:13,2.428571,1.9,0,1,-10.15999,10.15999,-20,20,-10.16,10.16,65,10,24,29,-5,5,0.528571486473083,-0.528571486473083,Southpaw vs Southpaw,Southpaw vs Southpaw
3564,1502,1502,Luiz Cane,Stanislav Nedkov,Stanislav Nedkov,187.96,180.34,Light Heavyweight,185,205,195.58,180.34,Southpaw,Orthodox,1981-04-24 00:00:00,1981-12-09 00:00:00,2011-08-27,30,29,1,-1,17,7,12,2,0,47,16,46,15,0,0,0,0,0:00,1,52,30,51,29,1,0,0,0,0:06,KO/TKO,3,1,4:13,2.428571,6,0,1,7.62001,-7.62001,-20,20,15.24001,-15.24001,0,6,24,14,10,-10,-3.57142853736877,3.57142853736877,Southpaw vs Orthodox,Orthodox vs Southpaw
3564,2123,3564,Luiz Cane,Jason Lambert,Luiz Cane,187.96,190.5,Light Heavyweight,185,185,195.58,190.5,Southpaw,Orthodox,1981-04-24 00:00:00,1975-06-03 00:00:00,2008-06-07,27,33,-6,6,17,7,26,13,3,41,28,28,15,0,0,0,0,0:54,0,28,13,23,8,2,0,0,0,0:14,KO/TKO,3,1,2:07,2.428571,2,1,0,-2.539993,2.539993,0,0,5.080002,-5.080002,54,14,24,39,-15,15,0.428571462631226,-0.428571462631226,Southpaw vs Orthodox,Orthodox vs Southpaw
3564,2443,2443,Luiz Cane,James Irvin,James Irvin,187.96,187.96,Light Heavyweight,185,205,195.58,190.5,Southpaw,Orthodox,1981-04-24 00:00:00,1978-09-12 00:00:00,2007-12-29,26,29,-3,3,17,7,17,10,0,21,10,20,9,1,1,0,0,0:12,0,19,5,19,5,1,0,0,0,0:01,DQ,3,1,1:51,2.428571,1.7,0,1,0,0,-20,20,5.080002,-5.080002,12,1,24,27,-3,3,0.72857141494751,-0.72857141494751,Southpaw vs Orthodox,Orthodox vs Southpaw
3564,1853,3564,Luiz Cane,Eliot Marshall,Luiz Cane,187.96,187.96,Light Heavyweight,185,205,195.58,195.58,Southpaw,Orthodox,1981-04-24 00:00:00,1980-07-07 00:00:00,2011-03-19,29,30,-1,1,17,7,10,4,1,72,33,63,29,0,0,0,0,0:59,0,7,2,7,2,2,0,0,0,0:00,KO/TKO,3,1,2:15,2.428571,2.5,1,0,0,0,-20,20,0,0,59,0,24,14,10,-10,-7.14285373687744e-02,7.14285373687744e-02,Southpaw vs Orthodox,Orthodox vs Southpaw
3564,613,3564,Luiz Cane,Rameau Thierry Sokoudjou,Luiz Cane,187.96,177.8,Light Heavyweight,185,205,195.58,198.12,Southpaw,Orthodox,1981-04-24 00:00:00,1984-04-18 00:00:00,2008-10-18,27,24,3,-3,17,7,18,18,1,78,41,78,41,0,0,0,0,0:13,0,82,28,82,28,1,0,0,0,0:00,KO/TKO,3,2,4:15,2.428571,1,1,0,10.16,-10.16,-20,20,-2.539993,2.539993,13,0,24,36,-12,12,1.42857146263123,-1.42857146263123,Southpaw vs Orthodox,Orthodox vs Southpaw
3564,1457,1457,Luiz Cane,Rogerio Nogueira,Rogerio Nogueira,187.96,187.96,Light Heavyweight,185,205,195.58,190.5,Southpaw,Southpaw,1981-04-24 00:00:00,1976-06-02 00:00:00,2009-11-21,28,33,-5,5,17,7,23,10,0,14,3,14,3,0,0,0,0,0:00,1,30,15,28,14,0,0,0,0,0:02,KO/TKO,3,1,1:56,2.428571,2.3,0,1,0,0,-20,20,5.080002,-5.080002,0,2,24,33,-9,9,0.128571510314941,-0.128571510314941,Southpaw vs Southpaw,Southpaw vs Southpaw
3139,2152,2152,Luiz Dutra,Kiichi Kunimoto,Kiichi Kunimoto,180.34,177.8,Welterweight,170,170,183,180.34,Orthodox,Orthodox,1982-05-06 00:00:00,1981-05-01 00:00:00,2014-01-04,31,32,-1,1,13,6,18,7,0,25,17,18,10,0,0,0,0,0:00,0,23,12,23,12,3,0,0,0,0:57,DQ,3,1,2:57,2.166667,2.571429,0,1,2.539993,-2.539993,0,0,2.660004,-2.660004,0,57,19,25,-6,6,-0.404761791229248,0.404761791229248,Orthodox vs Orthodox,Orthodox vs Orthodox
3639,124,124,Lukasz Brzeski,Karl Williams,Karl Williams,193.04,190.5,Heavyweight,236,235,198.12,200.66,Orthodox,Orthodox,1992-05-17 00:00:00,1990-01-06 00:00:00,2023-03-11,30,33,-3,3,8,4,9,1,0,72,49,46,26,1,0,0,0,0:29,1,168,120,58,38,13,8,0,0,10:13,Decision,3,3,5:00,2,9,0,1,2.539993,-2.539993,1,-1,-2.540009,2.540009,29,613,12,10,2,-2,-7,7,Orthodox vs Orthodox,Orthodox vs Orthodox
3639,3634,3634,Lukasz Brzeski,Martin Buday,Martin Buday,193.04,193.04,Heavyweight,236,265,198.12,195.58,Orthodox,Orthodox,1992-05-17 00:00:00,1991-11-11 00:00:00,2022-08-13,30,30,0,0,8,4,13,1,0,280,124,273,118,0,0,0,0,0:00,0,188,66,188,66,0,0,0,0,0:06,Decision,3,3,5:00,2,13,0,1,0,0,-29,29,2.539993,-2.539993,0,6,12,14,-2,2,-11,11,Orthodox vs Orthodox,Orthodox vs Orthodox
3639,3390,3390,Lukasz Brzeski,Waldo Cortes-Acosta,Waldo Cortes-Acosta,193.04,193.04,Heavyweight,236,260,198.12,198.12,Orthodox,Orthodox,1992-05-17 00:00:00,1991-10-03 00:00:00,2023-08-26,31,31,0,0,8,4,10,1,0,23,15,22,14,0,0,0,0,0:00,1,46,16,45,15,0,0,0,0,0:00,KO/TKO,3,1,3:01,2,10,0,1,0,0,-24,24,0,0,0,0,12,11,1,-1,-8,8,Orthodox vs Orthodox,Orthodox vs Orthodox
3859,1569,1569,Luke Barnatt,Mark Munoz,Mark Munoz,198.12,182.88,Middleweight,185,185,195.58,180.34,Orthodox,Orthodox,1988-04-13 00:00:00,1978-02-09 00:00:00,2015-05-16,27,37,-10,10,13,4,14,6,0,154,98,96,42,2,1,0,0,0:05,0,79,43,71,35,16,9,0,0,7:55,Decision,3,3,5:00,3.25,2.333333,0,1,15.23999,-15.23999,0,0,15.24001,-15.24001,5,475,17,20,-3,3,0.916666746139526,-0.916666746139526,Orthodox vs Orthodox,Orthodox vs Orthodox
3859,3363,3859,Luke Barnatt,Andrew Craig,Luke Barnatt,198.12,185.42,Middleweight,185,170,195.58,193.04,Orthodox,Orthodox,1988-04-13 00:00:00,1986-01-15 00:00:00,2013-10-26,25,27,-2,2,13,4,9,4,2,111,42,108,39,1,1,1,0,0:46,0,67,26,67,26,0,0,0,0,0:00,Submission,3,2,2:12,3.25,2.25,1,0,12.7,-12.7,15,-15,2.540009,-2.540009,46,0,17,13,4,-4,1,-1,Orthodox vs Orthodox,Orthodox vs Orthodox
3859,2631,3859,Luke Barnatt,Collin Hart,Luke Barnatt,198.12,185.42,Middleweight,185,185,195.58,189,Orthodox,Orthodox,1988-04-13 00:00:00,1989-10-12 00:00:00,2013-04-13,25,23,2,-2,13,4,6,3,0,238,119,232,113,2,1,1,0,0:42,0,223,104,212,95,12,2,0,0,3:33,Decision,3,3,5:00,3.25,2,1,0,12.7,-12.7,0,0,6.580002,-6.580002,42,213,17,9,8,-8,1.25,-1.25,Orthodox vs Orthodox,Orthodox vs Orthodox
3859,1470,3859,Luke Barnatt,Mats Nilsson,Luke Barnatt,198.12,185.42,Middleweight,185,170,195.58,188,Orthodox,Orthodox,1988-04-13 00:00:00,1983-12-05 00:00:00,2014-03-08,25,30,-5,5,13,4,11,4,0,117,45,117,45,0,0,0,0,0:01,0,64,32,56,25,0,0,0,0,0:02,KO/TKO,3,1,4:24,3.25,2.75,1,0,12.7,-12.7,15,-15,7.580002,-7.580002,1,2,17,15,2,-2,0.5,-0.5,Orthodox vs Orthodox,Orthodox vs Orthodox
3859,1520,1520,Luke Barnatt,Roger Narvaez,Roger Narvaez,198.12,190.5,Middleweight,185,185,195.58,196,Orthodox,Southpaw,1988-04-13 00:00:00,1983-09-09 00:00:00,2014-11-22,26,31,-5,5,13,4,8,3,0,137,41,130,34,1,0,0,0,0:09,1,127,62,110,48,2,0,2,0,3:41,Decision,3,3,5:00,3.25,2.666667,0,1,7.619995,-7.619995,0,0,-0.4199982,0.4199982,9,221,17,11,6,-6,0.583333253860474,-0.583333253860474,Orthodox vs Southpaw,Southpaw vs Orthodox
3859,512,512,Luke Barnatt,Sean Strickland,Sean Strickland,198.12,185.42,Middleweight,185,185,195.58,193.04,Orthodox,Orthodox,1988-04-13 00:00:00,1991-02-27 00:00:00,2014-05-31,26,23,3,-3,13,4,28,5,0,187,44,187,44,1,0,0,0,0:30,0,166,49,161,48,3,1,0,0,0:41,Decision,3,3,5:00,3.25,5.6,0,1,12.7,-12.7,0,0,2.540009,-2.540009,30,41,17,33,-16,16,-2.34999990463257,2.34999990463257,Orthodox vs Orthodox,Orthodox vs Orthodox
3508,1645,1645,Luke Caudillo,Nate Mohr,Nate Mohr,170.18,175.26,Lightweight,155,155,162,182.88,Orthodox,Orthodox,1980-11-30 00:00:00,1983-03-03 00:00:00,2007-06-12,26,24,2,-2,17,17,9,7,1,128,28,128,28,1,0,0,0,0:01,0,187,71,185,70,0,0,0,0,0:00,Decision,3,3,5:00,1,1.285714,0,1,-5.080002,5.080002,0,0,-20.88,20.88,1,0,34,16,18,-18,-0.285714268684387,0.285714268684387,Orthodox vs Orthodox,Orthodox vs Orthodox
